userName,score,content,at,thumbsUpCount,source,app
Sunita Kasaudhan,5,amazon is useful for u,2026-03-05 16:49:49,0,amzon_reviews,unknown
Shianne Crank,5,ok,2026-03-05 16:49:15,0,amzon_reviews,unknown
Albert Morris (WB8FEQ),4,in recent update cycle this app ha gotten less relieble in notifying me of deliveryprogress example this morning i got a shipped notification only i manually went to see if there wa update foundvit wa delivered about 30 minute later i got a push notification of 10 stop away,2026-03-05 16:34:38,0,amzon_reviews,unknown
St.AugustineNicholas,5,it work,2026-03-05 16:30:57,0,amzon_reviews,unknown
mike saunders,5,brilliant goodooooooooo,2026-03-05 16:11:32,0,amzon_reviews,unknown
Fiona Hart,5,i am disabled with m and find it so convenient and so easy to use,2026-03-05 16:09:36,0,amzon_reviews,unknown
Jaime L. Stevers,1,keep getting changed for amazon prime when i paused it and cancelled it they wont refund you your money thing get lost in the mail and they want to subscribe to everything you buy you guy are crooked business,2026-03-05 16:02:58,0,amzon_reviews,unknown
John Phillips,1,not available on my tablet,2026-03-05 15:50:40,0,amzon_reviews,unknown
Ayesha Douglas (Chef DD),5,everything so far is good,2026-03-05 14:48:54,0,amzon_reviews,unknown
Ahmet Nesip,5,good,2026-03-05 14:43:30,0,amzon_reviews,unknown
David B,3,need the option to switch to darknight mode pleeeeease,2026-03-05 14:34:22,0,amzon_reviews,unknown
Rawle Tewari,1,what happened to this app it terrible i cant even do a return now,2026-03-05 14:27:49,0,amzon_reviews,unknown
Rob Page,1,disgusting company all they want is cash out of your bank they do nothing to help customer and all the manager are liers ive been waiting for a refund since last year and amazon wont even answer a email from me i honestly believe amazon is the biggest scam on the internet im very reluctant to order from them now a the last 4 order i have placed have came wrong came late or came damaged and amazon dont give a toss i would give a zero start rating if i could,2026-03-05 14:14:43,0,amzon_reviews,unknown
Shannon Herron,5,very great selection of stuff with affordable price,2026-03-05 14:06:51,0,amzon_reviews,unknown
Yvette Roberts,1,it is hard to cancel subscription,2026-03-05 14:02:31,0,amzon_reviews,unknown
olger shaqiraj,1,worst serive ever never will use amazon,2026-03-05 13:36:54,0,amzon_reviews,unknown
iosif tali,1,fulll of currently unavilable that i searched for what i wanted more than 30 minute and found nothing and they alwayes lie about the delivery date it is alwayes 12 day more than what they say if it in the same country at least i got 5 shipment so far and all 5 were late 4 time 1 day and once 2 day and they send me a massage the they tried to deliver it at a certain time 645 and they couldnt the problem is they sended the massage befor this certain time even happen at 640,2026-03-05 13:27:00,0,amzon_reviews,unknown
Laurence Andrews,1,a others have complained i had the amazon shoping app on my samsung a9 unfortunately i had to factory reset the a9 and now amazon wont let me reinstall the app saying it is only available on my samsung phone i dont want it on my phone for security reason my tablet is always at home but my phone travel with me and could get stolen,2026-03-05 13:11:39,0,amzon_reviews,unknown
Forsaking deeznuts,1,im having an issue where it keep telling me to tap on my phone to verify it doesnt do anything why do i need to verify my payment now when i tried tapping in my phone it doesnt do anything i tried tapping front and back it still doesnt do anything i cant even make purchase because of the stupid tap feature i had to cancel my membership cause it a waste of time if i cant buy anything,2026-03-05 12:52:10,0,amzon_reviews,unknown
Beatrice Estrada,5,i love the variety of item you find on amazon shopping is fast easy and convenient the review and information about a product that amazon provides help me determine if im going to order it like if the item is returned often i also like the outfit they display it provides a better view of what a blouse skirt or a pair of jean is going to look like once all garment are put together thanks amazon,2026-03-05 12:15:41,1,amzon_reviews,unknown
Greg Robinette,5,awesome thank you,2026-03-05 11:43:28,0,amzon_reviews,unknown
István Mohácsi,2,the app wa already crowded without the ai now even basic functionality is hidden behind 3 layer of navigation in fact it getting so bad that it cant even process the payment,2026-03-05 10:28:04,0,amzon_reviews,unknown
Rachit Tholia,1,i received a box full of brick instead of a security camera i had ordered filed a complaint and the representative had nothing to add accept reading off a screen that there nothing further they can do what happened to the concept of customer obsession at amazon,2026-03-05 10:15:27,1,amzon_reviews,unknown
Tanya Stjohn,1,shipping is slow im a bout to drop them they charge 100 for what no discount long waiting time to receive package get your act together amazon cause your gon na loose a lot of customer,2026-03-05 10:13:53,1,amzon_reviews,unknown
Vane Lorenzo Baker,5,better than amazing,2026-03-05 09:25:17,0,amzon_reviews,unknown
Bradley Young,1,steadily glitching wont show any order now all of a sudden cant even search order absolutely nothing is showing up even though i know ive ordered it before,2026-03-05 09:18:35,1,amzon_reviews,unknown
michael sanders,1,ca not open it to reclaim a faulty item,2026-03-05 09:11:39,0,amzon_reviews,unknown
Ahmed Adel,1,خدمه العملاء زباله السيستم زباله ولو حصل مشكله في الاوردر مفيش ريفند,2026-03-05 08:48:51,0,amzon_reviews,unknown
Mohammed Emad,1,lack a dark mode,2026-03-05 08:42:57,0,amzon_reviews,unknown
RAUL VILLALOBOS,5,love amazon,2026-03-05 07:43:23,0,amzon_reviews,unknown
Mr Daniel Smith,5,great shopping experience brilliant deal great application and well coded appllciqtion and appreciate the amazon prime deal and membership quiet marketplace,2026-03-05 07:16:24,5,amzon_reviews,unknown
Boogeyman Jones,1,there so much ai integration in this app that it consumes all of your phone resource heat up and becomes unresponsive after 15 min requiring a force stop nobody want that slop,2026-03-05 07:12:39,0,amzon_reviews,unknown
Be Will Be,1,i keep tr to deliver to a pickup center i checked to see if that wa where it would be delivered and still my package somehow going to a place where package get stolen in minute at 4am to 8am after i worked 12 hour three day straight,2026-03-05 06:58:05,0,amzon_reviews,unknown
Secured Video,1,cant order from amazon app on amazon fire tablet but i can order from walmart app on my amazon fire tablet just sayin,2026-03-05 06:31:12,6,amzon_reviews,unknown
jasim uv,1,it been almost 2 month since i purchased and returned this product and i still havent received my money,2026-03-05 06:20:15,0,amzon_reviews,unknown
mivsdaily1,5,so easymaybe too easy,2026-03-05 06:02:07,0,amzon_reviews,unknown
Selena,5,one of my favourite app to buy all my storybook never let me down with not able to get my book,2026-03-05 05:44:35,0,amzon_reviews,unknown
AVA DARIAN,5,i just love amazon it a great a etsy i dont know how to explain but it also ha everything i think of my family have been shopping from amazon since i wa born and now it my turn to pas it on,2026-03-05 05:34:41,0,amzon_reviews,unknown
Christy Repke,3,the app is great for shopping and the customer service is excellent but the app is so slow and laggy and no it not my phone or my network connection it just the app even when it up to date it still bog down just pulling up a listing and loading photo of product or pulling up my wish list or order everything with the app take forever it a good 15 minute down the drain anytime i need to order just a few thing and it took 30 minute the other day just to complete a return,2026-03-05 05:19:44,2,amzon_reviews,unknown
Heather Navarro,5,update 30426 app wont load 121821 a for this app they make it very easy to spend all of your money,2026-03-05 04:51:29,0,amzon_reviews,unknown
RAXX CITY 314 PODCAST,1,ai tool is not usable when trying to return an item ha become increasingly difficult,2026-03-05 04:47:19,0,amzon_reviews,unknown
Dedra Jensen-personal,1,the app keep closing i get a message that it ha a bug and that the developer need to fix it before i can try again,2026-03-05 04:18:12,0,amzon_reviews,unknown
